107	<mask> ( (listen)) is an island country situated in the Caribbean Sea. Spanning 10,990 square kilometres (4,240 sq mi) in area, it is the third-largest island of the Greater Antilles and the Caribbean (after <mask> and Hispaniola). <mask> lies about 145 kilometres (90 mi) south of <mask>, and 191 kilometres (119 mi) west of Hispaniola (the island containing the countries of <mask> and the <mask>); the British Overseas Territory of the <mask> lies some 215 kilometres (134 mi) to the north-west.Originally inhabited by the indigenous Arawak and Taíno peoples, the island came under Spanish rule following the arrival of Christopher Columbus in 1494. Many of the indigenous people were either killed or died of diseases to which they had no immunity, and the Spanish thus forcibly transplanted large numbers of African slaves to <mask> as labourers. The island remained a possession of <mask> until 1655, when England (later Great Britain) conquered it, renaming it <mask>. Under British colonial rule <mask> became a leading sugar exporter, with a plantation economy dependent on the African slaves and later their descendants. The British fully emancipated all slaves in 1838, and many freedmen chose to have subsistence farms rather than to work on plantations. Beginning in the 1840s, the British began utilising Chinese and <mask>n indentured labour to work on plantations. The island achieved independence from the <mask> on 6 August 1962.With 2.9 million people, <mask> is the third-most populous Anglophone country in the Americas (after the <mask> and <mask>), and the fourth-most populous country in the Caribbean. Kingston is the country's capital and largest city. The majority of <mask>ns are of African ancestry, with significant European, Chinese, <mask>n, Lebanese, and mixed-race minorities.  Due to a high rate of emigration for work since the 1960s, there is a large <mask>n diaspora, particularly in <mask>, the <mask>, and the <mask>. The country has a global influence that belies its small size; it was the birthplace of the Rastafari religion, reggae music (and associated genres such as dub, ska and dancehall), and it is internationally prominent in sports, most notably cricket, sprinting and athletics.<mask> is an upper-middle income country with an economy heavily dependent on tourism, with an average of 4.3 million tourists a year. Politically it is a Commonwealth realm, with Elizabeth II as its queen.  Her appointed representative in the country is the Governor-General of <mask>, an office held by Sir Patrick Allen since 2009. Andrew Holness has served as Prime Minister of <mask> since March 2016. <mask> is a parliamentary constitutional monarchy with legislative power vested in the bicameral Parliament of <mask>, consisting of an appointed Senate and a directly elected House of Representatives.
108	<mask> (/ˈɡwɑːm/ GWAHM; Chamorro: Guåhan [ˈɡʷɑhɑn]) is an organized, unincorporated territory of the <mask> in the <mask> subregion of the western Pacific Ocean. <mask>'s capital is Hagåtña, and the most populous village is Dededo. It is the westernmost point and territory of the <mask>, reckoned from the geographic center of the U.S. In Oceania, <mask> is the largest and southernmost of the Mariana Islands and the largest island in <mask>. As of 2022, its population was 168,801. Chamorros are its largest ethnic group, but a minority on the multiethnic island. The territory spans 210 square miles (540 km2; 130,000 acres) and has a population density of 775 per square mile (299/km2).
109	The Cocos (Keeling) Islands (Cocos Islands Malay: Pulu Kokos [Keeling]), officially the Territory of Cocos (Keeling) Islands (/ˈkoʊkəs/; Cocos Islands Malay: Pulu Kokos [Keeling]), are an <mask>n external territory in the <mask>n Ocean, comprising a small archipelago approximately midway between <mask> and <mask> and relatively close to the <mask>n island of Sumatra. The territory's dual name (official since the islands' incorporation into <mask> in 1955) reflects that the islands have historically been known as either the Cocos Islands or the Keeling Islands.
110	<mask> (Finnish: Suomi [suo̯mi] (listen); Swedish: <mask> [ˈfɪnland] (listen)), officially the Republic of <mask> (Finnish: Suomen tasavalta, Swedish: Republiken <mask> (listen to all)), is a Nordic country in Northern Europe bordering the Baltic Sea, Gulf of Bothnia, and Gulf of <mask>, between <mask> to the north, <mask> to the northwest, and <mask> to the east. The capital and largest city is Helsinki. Other major cities are Espoo, Vantaa, Tampere, Oulu and Turku.<mask>'s population is 5.52 million (as of half of 2019), the majority of whom live in the central and south of the country and speak Finnish, a Uralic language unrelated to the Scandinavian languages. <mask> is the eighth-largest country in Europe and the most sparsely populated country in the European Union. It is a parliamentary republic of 311 municipalities, and one autonomous region, the <mask>. Over 1.4 million people live in the Greater Helsinki metropolitan area, which produces one third of the country's GDP.<mask> was inhabited when the last ice age ended, approximately 9000 BCE. The first settlers left behind artefacts that present characteristics shared with those found in <mask>, <mask>, and <mask>. The earliest people were hunter-gatherers, using stone tools. The first pottery appeared in 5200 BCE, when the Comb Ceramic culture was introduced. The arrival of the Corded Ware culture in southern coastal <mask> between 3000 and 2500 BCE may have coincided with the start of agriculture. The Bronze Age and Iron Age were characterised by extensive contacts with other cultures in the Fennoscandian and Baltic regions and the sedentary farming inhabitation increased towards the end of Iron Age. At the time <mask> had three main cultural areas – Southwest <mask>, Tavastia and Karelia – as reflected in contemporary jewellery.From the late 13th century, <mask> gradually became an integral part of <mask> through the Northern Crusades and the Swedish part-colonisation of coastal <mask>, a legacy reflected in the prevalence of the Swedish language and its official status. In 1809, <mask> was incorporated into the <mask>n Empire as the autonomous Grand Duchy of <mask>. In 1906, <mask> became the first European state to grant all adult citizens the right to vote, and the first in the world to give all adult citizens the right to run for public office.Following the 1917 <mask>n Revolution, <mask> declared itself independent. In 1918, the fledgling state was divided by civil war, with the Bolshevik-leaning Red Guard, supported by Soviet <mask>, fighting the White Guard, supported by the German Empire. After a brief attempt to establish a kingdom, the country became a republic. In World War II, <mask> lost parts of Karelia, Salla, Kuusamo and Petsamo to the Soviet Union.<mask> joined the United Nations in 1955 and adopted an official policy of neutrality. The Finno-Soviet Treaty of 1948 gave the Soviet Union some leverage in Finnish domestic politics during the Cold War. <mask> joined the OECD in 1969, the NATO Partnership for Peace in 1994, the European Union in 1995, the Euro-Atlantic Partnership Council in 1997, and the Eurozone at its inception in 1999.<mask> was a relative latecomer to industrialisation, remaining a largely agrarian country until the 1950s. After World War II, the Soviet Union demanded war reparations from <mask> not only in money but also in material, such as ships and machinery. This forced <mask> to industrialise. It rapidly developed an advanced economy while building an extensive welfare state based on the Nordic model, resulting in widespread prosperity and one of the highest per capita incomes in the world. <mask> is a top performer in numerous metrics of national performance, including education, economic competitiveness, civil liberties, quality of life, and human development. In 2015, <mask> was ranked first in the World Human Capital and the Press Freedom Index and as the most stable country in the world during 2011–2016 in the Fragile States Index, and second in the Global Gender Gap Report. It also ranked first on the World Happiness Report report for 2018 and 2019. A large majority of Finns are members of the Evangelical Lutheran Church, and freedom of religion is guaranteed under the Finnish Constitution.
111	<mask> ( (listen)), also known as the Federation of Saint Christopher and Nevis, is an island country in the West Indies. Located in the Leeward Islands chain of the Lesser Antilles, it is the smallest sovereign state in the Western Hemisphere, in both area and population. The country is a Commonwealth realm, with Elizabeth II as queen and head of state.The capital city is Basseterre on the larger island of Saint Kitts. The smaller island of Nevis lies approximately 3 km (2 mi) to the southeast across a shallow channel called The Narrows.The British dependency of <mask> was historically also a part of this union, which was then known collectively as Saint Christopher-Nevis-<mask>, however it chose to secede from the union and remains a British overseas territory. To the north-northwest lie the islands of Sint Eustatius, Saba, <mask>, Saint-Martin/<mask> and <mask>. To the east and northeast are <mask>, and to the southeast is the small uninhabited island of Redonda (part of <mask>) and the island of <mask>.<mask> were among the first islands in the Caribbean to be settled by Europeans. Saint Kitts was home to the first British and French colonies in the Caribbean, and thus has also been titled "The Mother Colony of the West Indies".
112	<mask> ( (listen); also Kampuchea ; Khmer: កម្ពុជា  [kam.pu.ciə]; French: Cambodge), officially the Kingdom of <mask> (Khmer: ព្រះរាជាណាចក្រកម្ពុជា, prĕəh riəciənaacak kampuciə, IPA: [prĕəh riə.ciə.naː.caʔ kam.pu.ciə]; French: Royaume du Cambodge), is a country located in the southern portion of the Indo<mask> peninsula in Southeast Asia. It is 181,035 square kilometres (69,898 square miles) in area, bordered by <mask> to the northwest, <mask> to the northeast, <mask> to the east and the Gulf of <mask> to the southwest.The sovereign state  of <mask> has a population of over 16 million. The official religion is Theravada Buddhism, practised by approximately 95 percent of the population. The country's minority groups include <mask>ese, Chinese, Chams and 30 hill tribes. The capital and largest city is Phnom Penh, the political, economic and cultural centre of <mask>. The kingdom is an elective constitutional monarchy with a monarch, currently Norodom Sihamoni, chosen by the Royal Throne Council as head of state. The head of government is the Prime Minister, currently Hun Sen, the longest serving non-royal leader in Southeast Asia, ruling <mask> since 1985.In 802 AD, Jayavarman II declared himself king, uniting the warring Khmer princes of Chenla under the name "Kambuja". This marked the beginning of the Khmer Empire, which flourished for over 600 years, allowing successive kings to control and exert influence over much of Southeast Asia and accumulate immense power and wealth. The <mask>nised kingdom facilitated the spread of first Hinduism and then Buddhism to much of Southeast Asia and undertook many religious infrastructural projects throughout the region, including the construction of more than 1,000 temples and monuments in Angkor alone. Angkor Wat is the most famous of these structures and is designated as a World Heritage Site.After the fall of Angkor to Ayutthaya in the 15th century, a reduced and weakened <mask> was then ruled as a vassal state by its neighbours. In 1863, <mask> became a protectorate of <mask>, which doubled the size of the country by reclaiming the north and west from <mask>.<mask> gained independence in 1953. The <mask> War extended into the country with the US bombing of <mask> from 1969 until 1973. Following the <mask>n coup of 1970 which installed the right-wing pro-US Khmer Republic, the deposed king gave his support to his former enemies, the Khmer Rouge. The Khmer Rouge emerged as a major power, taking Phnom Penh in 1975 and later carrying out the <mask>n genocide from 1975 until 1979, when they were ousted by <mask> and the <mask>ese-backed People's Republic of Kampuchea, supported by the Soviet Union in the <mask>n–<mask>ese War (1979–91).Following the 1991 Paris Peace Accords, <mask> was governed briefly by a United Nations mission (1992–93). The UN withdrew after holding elections in which around 90 percent of the registered voters cast ballots. The 1997 factional fighting resulted in the ousting of the government by Prime Minister Hun Sen and the <mask>n People's Party, who remain in power as of 2019.<mask> is a member of the United Nations since 1955, ASEAN, the East Asia Summit, the WTO, the Non-Aligned Movement and La Francophonie. According to several foreign organisations, the country has widespread poverty, pervasive corruption, lack of political freedoms, low human development and a high rate of hunger. <mask> has been described by Human Rights Watch's Southeast Asian Director, David Roberts, as a "relatively authoritarian coalition via a superficial democracy".While per capita income remains low compared to most neighboring countries, <mask> has one of the fastest growing economies in Asia, with growth averaging 7.6 percent over the last decade. Agriculture remains the dominant economic sector, with strong growth in textiles, construction, garments and tourism leading to increased foreign investment and international trade. The US World Justice Project's 2015 Rule of Law Index ranked <mask> 76 out of 102 countries, similar to other countries in the region.
113	The Bailiwick of <mask> (French: Bailliage de Guernesey; Guernésiais: Bailliage dé Guernési) is one of three Crown dependencies.Separated from the Dukedom and Duchy of Normandy by and under the terms of the Treaty (or Peace) of Le Goulet in 1204, the Bailiwick comprises a number of islands in the English Channel which fall into three separate sub-jurisdictions: <mask>, Alderney and Sark.A bailiwick is a territory administered by a Bailiff. The Bailiff of <mask> is the civil head, and presiding officer of the States of <mask>, but not of Alderney or Sark. He is the head of the judiciary of the Bailiwick.
114	<mask> (UK: , US: ; Uzbek: Oʻzbekiston pronounced [ozbekiˈstɒn]), officially the Republic of <mask> (Uzbek: Oʻzbekiston Respublikasi), is a landlocked country in Central Asia. The sovereign state is a secular, unitary constitutional republic, comprising 12 provinces, one autonomous republic, and a capital city. <mask> is bordered by five landlocked countries: <mask> to the north; <mask> to the northeast; <mask> to the southeast; <mask> to the south; and <mask> to the southwest. Along with <mask>, it is one of the world's only two doubly landlocked countries.What is now <mask> was in ancient times part of the <mask>ian-speaking region of Transoxiana and Turan. The first recorded settlers were Eastern <mask>ian nomads, known as Scythians, who founded kingdoms in Khwarezm (8th–6th centuries BC), Bactria (8th–6th centuries BC), Sogdia (8th–6th centuries BC), Fergana (3rd century BC – 6th century AD), and Margiana (3rd century BC – 6th century AD). The area was incorporated into the <mask>ian Achaemenid Empire and, after a period of <mask>n Greek rule, was ruled by the <mask>ian Parthian Empire and later by the Sasanian Empire, until the Arab conquest of <mask> in the 7th century. The Muslim conquest in the 7th century converted the majority of the population, including the local ruling classes, into adherents of Islam. During this period, cities such as Samarkand, Khiva and Bukhara began to grow rich from the Silk Road. The local Khwarezmian dynasty, and Central Asia as a whole, were decimated by the Mongol invasion in the 13th century. After the Mongol Conquests, the area became increasingly dominated by Turkic peoples. The city of Shahrisabz was the birthplace of the Turco-Mongol warlord Timur, who in the 14th century established the Timurid Empire and was proclaimed the Supreme Emir of Turan with his capital in Samarkand. The area was conquered by Uzbek Shaybanids in the 16th century, moving the centre of power from Samarkand to Bukhara. The region was split into three states: Khanate of Khiva, Khanate of Kokand, and Emirate of Bukhara. It was gradually incorporated into the <mask>n Empire during the 19th century, with Tashkent becoming the political center of <mask>n Turkestan. In 1924, after national delimitation, the constituent republic of the Soviet Union known as the Uzbek Soviet Socialist Republic was created. Following the breakup of the Soviet Union, it declared independence as the Republic of <mask> on 31 August 1991.<mask> has a diverse cultural heritage due to its storied history and strategic location. Its first major official language is Uzbek, a Turkic language written in the Latin alphabet and spoken natively by approximately 85% of the population. For 2013, <mask>n has widespread use as an inter-ethnic communication language. Uzbeks constitute 81% of the population, followed by <mask>ns (5.4%), Tajiks (4.0%), Kazakhs (3.0%), and others (6.5%). Muslims constitute 79% of the population while 5% of the population follow <mask>n Orthodox Christianity, and 16% of the population follow other religions or are non-religious. A majority of Uzbeks are non-denominational Muslims. <mask> is a member of the CIS, OSCE, UN, and the SCO. While officially a democratic republic, by 2008 non-governmental human rights organizations defined <mask> as "an authoritarian state with limited civil rights".Following the death of Islam Karimov in 2016, the second president, Shavkat Mirziyoyev, started a new course, which was described as a A Quiet Revolution and Revolution from Above. He stated he intended to abolish cotton slavery, systematic use of child labour, exit visas, to introduce a tax reform, create four new free economic zones, and he amnestied some political prisoners. Relations with the neighboring countries of <mask>, <mask> and <mask> drastically improved. However, the Amnesty International report on human rights in the country for 2017/2018 described continued repressive measures, including forced labour in cotton harvesting, and restrictions on the movement of 'freed' prisoners.The Uzbek economy is in a gradual transition to the market economy, with foreign trade policy being based on import substitution. In September 2017, the country's currency became fully convertible at market rates. <mask> is a major producer and exporter of cotton. The country also operates the largest open-pit gold mine in the world. With the gigantic power-generation facilities of the Soviet era and an ample supply of natural gas, <mask> has become the largest electricity producer in Central Asia. Renewable energy constitutes more than 23% of the country's energy sector, with hydroelectricity and solar energy having 21.4% and 2% respectively.
115	<mask> ( (listen); Spanish: Perú [peˈɾu]; Quechua: Piruw Republika [pʰɪɾʊw]; Aymara: Piruw Suyu [pɪɾʊw]), officially the Republic of <mask> (Spanish: República del Perú ), is a country in western South America. It is bordered in the north by <mask> and <mask>, in the east by <mask>, in the southeast by <mask>, in the south by <mask>, and in the west by the Pacific Ocean. <mask> is a megadiverse country with habitats ranging from the arid plains of the Pacific coastal region in the west to the peaks of the Andes mountains vertically extending from the north to the southeast of the country to the tropical Amazon Basin rainforest in the east with the Amazon river.<mask>vian territory was home to several ancient cultures.  Ranging from the Norte Chico civilization in the 32nd century BC, the oldest civilization in the Americas and one of the five cradles of civilization, to the Inca Empire, the largest state in pre-Columbian America, the territory now including <mask> has one of the longest histories of civilization of any country, tracing its heritage back to the 4th millennia BCE.The Spanish Empire conquered the region in the 16th century and established a viceroyalty that encompassed most of its South American colonies, with its capital in Lima. <mask> formally proclaimed independence in 1821, and following the military campaigns of José de San Martín and Simón Bolívar, and the decisive battle of Ayacucho, <mask> secured independence in 1824. In the ensuing years, the country enjoyed relative economic and political stability, which ended shortly before the War of the Pacific with <mask>. Throughout the 20th century, <mask> endured armed territorial disputes, coups, social unrest, and internal conflicts, as well as periods of stability and economic upswing. Alberto Fujimori was elected to the presidency in 1990; his government was credited with economically stabilizing <mask> and successfully ending the Shining Path insurgency, though he was widely accused of human rights violations and suppression of political dissent. Fujimori left the presidency in 2000 and was charged with human rights violations and imprisoned until his pardon by President Pedro Pablo Kuczynski in 2017. Even after the president's regime, Fujimori's followers, called Fujimoristas, have caused political turmoil for any opposing faction in power, even causing Pedro Pablo Kuczynski to resign in March 2018.The sovereign state of <mask> is a representative democratic republic divided into 25 regions. It is classified as an emerging market with a high level of human development and an upper middle income level with a poverty rate around 19 percent. It is one of the region's most prosperous economies with an average growth rate of 5.9% and it has one of the world's fastest industrial growth rates at an average of 9.6%. Its main economic activities include mining, manufacturing, agriculture and fishing; along with other growing sectors such as telecommunications and biotechnology. The country forms part of The Pacific Pumas, a political and economic grouping of countries along Latin America's Pacific coast that share common trends of positive growth, stable macroeconomic foundations, improved governance and an openness to global integration. <mask> ranks high in social freedom; it is an active member of the Asia-Pacific Economic Cooperation, the Pacific Alliance, the Trans-Pacific Partnership and the World Trade Organization; and is considered as a middle power.<mask> has a population of 32 million, which includes Amer<mask>ns, Europeans, Africans and Asians. The main spoken language is Spanish, although a significant number of <mask>vians speak Quechua or other native languages. This mixture of cultural traditions has resulted in a wide diversity of expressions in fields such as art, cuisine, literature, and music.
116	<mask> (French: [fʁɑ̃s]), officially the French Republic (French: République française, pronounced [ʁepyblik fʁɑ̃sɛːz]), is a sovereign state whose territory consists of metropolitan <mask> in Western Europe and several overseas regions and territories. The metropolitan area of <mask> extends from the Mediterranean Sea to the English Channel and the North Sea, and from the Rhine to the Atlantic Ocean. It is bordered by <mask>, <mask> and <mask> to the northeast, <mask> and <mask> to the east, and <mask> and <mask> to the south. The overseas territories include <mask> in South America and several islands in the Atlantic, Pacific and <mask>n oceans. The country's 18 integral regions (five of which are situated overseas) span a combined area of 643,801 square kilometres (248,573 sq mi) and a total population of 67.0 million (as of July 2019). <mask> is a unitary semi-presidential republic with its capital in Paris, the country's largest city and main cultural and commercial centre. Other major urban areas include Lyon, Marseille, Toulouse, Bordeaux, Lille and Nice.During the Iron Age, what is now metropolitan <mask> was inhabited by the Gauls, a Celtic people. Rome annexed the area in 51 BC, holding it until the arrival of Germanic Franks in 476, who formed the Kingdom of Francia. The Treaty of Verdun of 843 partitioned Francia into East Francia, Middle Francia and West Francia. West Francia, which became the Kingdom of <mask> in 987, emerged as a major European power in the Late Middle Ages, following its victory in the Hundred Years' War (1337–1453). During the Renaissance, French culture flourished and a global colonial empire was established, which by the 20th century would become the second largest in the world. The 16th century was dominated by religious civil wars between Catholics and Protestants (Huguenots). <mask> became Europe's dominant cultural, political, and military power in the 17th century under Louis XIV. In the late 18th century, the French Revolution overthrew the absolute monarchy, establishing one of modern history's earliest republics and drafting the Declaration of the Rights of Man and of the Citizen, which expresses the nation's ideals to this day.In the 19th century, Napoleon took power and established the First French Empire. His subsequent Napoleonic Wars (1803–15) shaped the course of continental Europe. Following the collapse of the Empire, <mask> endured a tumultuous succession of governments culminating with the establishment of the French Third Republic in 1870. <mask> was a major participant in World War I, from which it emerged victorious, and was one of the Allies in World War II, but came under occupation by the Axis powers in 1940. Following liberation in 1944, a Fourth Republic was established and later dissolved in the course of the <mask>n War. The Fifth Republic, led by Charles de Gaulle, was formed in 1958 and remains today. <mask> and nearly all the other colonies became independent in the 1960s, with most retaining close economic and military connections with <mask>.<mask> has long been a global centre of art, science, and philosophy. It hosts the world's fourth-largest number of UNESCO World Heritage Sites and is the leading tourist destination, receiving around 83 million foreign visitors annually. <mask> is a developed country with the world's sixth-largest economy by nominal GDP, and tenth-largest by purchasing power parity. In terms of aggregate household wealth, it ranks fourth in the world. <mask> performs well in international rankings of education, health care, life expectancy, and human development. <mask> is considered a great power in global affairs, being one of the five permanent members of the United Nations Security Council with the power to veto and an official nuclear-weapon state. It is a leading member state of the European Union and the Eurozone, and a member of the Group of 7, North Atlantic Treaty Organization (NATO), Organisation for Economic Co-operation and Development (OECD), the World Trade Organization (WTO), and La Francophonie.
117	The <mask> Minor Outlying Islands is a statistical designation applying to the minor outlying islands and groups of islands that comprise eight <mask> insular areas in the Pacific Ocean (Baker Island, Howland Island, Jarvis Island, Johnston Atoll, Kingman Reef, Midway Atoll, Palmyra Atoll, and Wake Island) and one in the Caribbean Sea (Navassa Island).
118	<mask> ( (listen), ), officially the Republic of <mask>, is a country in southern Africa. Its western border is the Atlantic Ocean; it shares land borders with <mask> and <mask> to the north, <mask> to the east and <mask> to the south and east. Although it does not border <mask>, less than 200 metres of the Zambezi River separates the two countries. <mask> gained independence from <mask> on 21 March 1990, following the <mask>n War of Independence. Its capital and largest city is Windhoek, and it is a member state of the United Nations (UN), the Southern African Development Community (SADC), the African Union (AU), and the Commonwealth of Nations.<mask>, the driest country in Sub-Saharan Africa, was inhabited since early times by the San, Damara and Nama people. Around the 14th century, immigrating Bantu peoples arrived as part of the Bantu expansion. Since then, the Bantu groups, the largest being the Aawambo, have dominated the population of the country; since the late 19th century, they have constituted a majority.In 1878, the Cape of Good Hope, then a British colony, annexed the port of Walvis Bay and the offshore Penguin Islands; these became an integral part of the new Union of <mask> at its creation in 1910. In 1884 the German Empire established rule over most of the territory, forming a colony known as German South West Africa. It developed farming and infrastructure. Between 1904 and 1908 it perpetrated a genocide against the Herero and Nama people. German rule ended in 1915 with a defeat by <mask>n forces. In 1920, after the end of World War I, the League of Nations mandated the administration of the colony to <mask>. It imposed its laws, including racial classifications and rules. From 1948, with the National Party elected to power, <mask> applied apartheid also to what was then known as South West Africa.In the later 20th century, uprisings and demands for political representation by native African political activists seeking independence resulted in the UN assuming direct responsibility over the territory in 1966, but <mask> maintained de facto rule. In 1973 the UN recognised the South West Africa People's Organisation (SWAPO) as the official representative of the <mask>n people; the party is dominated by the Aawambo, who are a large plurality in the territory. Following continued guerrilla warfare, <mask> installed an interim administration in <mask> in 1985. <mask> obtained full independence from <mask> in 1990. However, Walvis Bay and the Penguin Islands remained under <mask>n control until 1994.<mask> has a population of 2.6 million people and a stable multi-party parliamentary democracy. Agriculture, herding, tourism and the mining industry – including mining for gem diamonds, uranium, gold, silver, and base metals – form the basis of its economy. The large, arid Namib Desert has resulted in <mask> being overall one of the least densely populated countries in the world.
119	<mask> ( (listen); Arabic: البحرين‎ al-Baḥrayn Arabic pronunciation: [al baħrajn] (listen)), officially the Kingdom of <mask> (Arabic: مملكة البحرين‎ Mamlakat al-Baḥrayn), is an island country in the Persian Gulf. The sovereign state comprises a small archipelago centered around <mask> Island, situated between the <mask> peninsula and the north eastern coast of <mask>, to which it is connected by the 25-kilometre (16 mi) King Fahd Causeway. <mask>'s population is 1,234,561 (c. 2010), including 666,172 non-nationals. It is 765.3 square kilometres (295.5 sq mi) in size, making it the third-smallest nation in Asia after the <mask> and <mask>.<mask> is the site of the ancient Dilmun civilisation. It has been famed since antiquity for its pearl fisheries, which were considered the best in the world into the 19th century. <mask> was one of the earliest areas to convert to Islam, in 628 CE. Following a period of Arab rule, <mask> was occupied by the Portuguese in 1521, who in turn were expelled in 1602 by Shah Abbas I of the Safavid dynasty under the Persian Empire. In 1783, the Bani Utbah clan captured <mask> from Nasr Al-Madhkur and it has since been ruled by the Al Khalifa royal family, with Ahmed al Fateh as <mask>'s first hakim.In the late 1800s, following successive treaties with the British, <mask> became a protectorate of the <mask>. In 1971, <mask> declared independence. Formerly an emirate, the Arab constitutional monarchy  of <mask> was declared a kingdom in 2002.  In 2011, the country experienced protests inspired by the regional Arab Spring. <mask>'s ruling al-Khalifa royal family has been accused and criticized for human rights abuses, including imprisonment, torture and execution of dissidents, political opposition figures and its Shia Muslim population.<mask> had the first post-oil economy in the Persian Gulf. Since the late 20th century, <mask> has invested in the banking and tourism sectors. Many large financial institutions have a presence in Manama, the country's capital. It has a high Human Development Index and is recognised by the World Bank as a high-income economy. <mask> is a member of the United Nations, Non-Aligned Movement, Arab League, Organisation of Islamic Cooperation and the Gulf Cooperation Council.
120	<mask> (Canadian French: [kanadɑ] listen ) is a country in the northern part of North America. Its ten provinces and three territories extend from the Atlantic to the Pacific and northward into the Arctic Ocean, covering 9.98 million square kilometres (3.85 million square miles), making it the world's second-largest country by total area. Its southern border with the <mask>, stretching some 8,891 kilometres (5,525 mi), is the world's longest bi-national land border. <mask>'s capital is Ottawa, and its three largest metropolitan areas are Toronto, Montreal, and Vancouver.As a whole, <mask> is sparsely populated, the majority of its land area being dominated by forest and tundra. Its population is highly urbanized, with over 80 percent of its inhabitants concentrated in large and medium-sized cities, and 70 percent of citizens residing within 100 kilometres (62 mi) of the southern border. <mask>'s climate varies widely across its vast area, ranging from arctic weather in the north, to hot summers in the southern regions, with four distinct seasons.Various indigenous peoples have inhabited what is now <mask> for thousands of years before European colonization. Beginning in the 16th century, British and French expeditions explored and later settled along the Atlantic coast. As a consequence of various armed conflicts, <mask> ceded nearly all of its colonies in North America in 1763. In 1867, with the union of three British North American colonies through Confederation, <mask> was formed as a federal dominion of four provinces. This began an accretion of provinces and territories and a process of increasing autonomy from the <mask>. This widening autonomy was highlighted by the Statute of Westminster of 1931 and culminated in the <mask> Act of 1982, which severed the vestiges of legal dependence on the British parliament.<mask> is a parliamentary democracy and a constitutional monarchy in the Westminster tradition, with Elizabeth II as its queen and a prime minister who serves as the chair of the Cabinet and head of government. The country is a realm within the Commonwealth of Nations, a member of the Francophonie and officially bilingual at the federal level. It ranks among the highest in international measurements of government transparency, civil liberties, quality of life, economic freedom, and education. It is one of the world's most ethnically diverse and multicultural nations, the product of large-scale immigration from many other countries. <mask>'s long and complex relationship with the <mask> has had a significant impact on its economy and culture.A developed country, <mask> has the sixteenth-highest nominal per capita income globally as well as the twelfth-highest ranking in the Human Development Index. Its advanced economy is the tenth-largest in the world, relying chiefly upon its abundant natural resources and well-developed international trade networks. <mask> is part of several major international and intergovernmental institutions or groupings including the United Nations, the North Atlantic Treaty Organization, the G7 (formerly G8), the Group of Ten, the G20, the North American Free Trade Agreement and the Asia-Pacific Economic Cooperation forum.
121	<mask> ( (listen)), officially the Republic of <mask> (Malay: Republik Singapura; Chinese: 新加坡共和国; Tamil: சிங்கப்பூர் குடியரசு), is an island city-state in Southeast Asia. It lies one degree (137 kilometres or 85 miles) north of the equator, at the southern tip of the Malay Peninsula, with <mask>'s Riau Islands to the south and Peninsular <mask> to the north. <mask>'s territory consists of one main island along with 62 other islets. Since independence, extensive land reclamation has increased its total size by 23% (130 square kilometres or 50 square miles). The nation is known for its transition from a developing to a developed country in a single generation under the leadership of its founding Prime Minister Lee Kuan Yew.In 1819, Sir Stamford Raffles founded colonial <mask> as a trading post of the British East <mask> Company. After the company's collapse in 1858, the islands were ceded to the British Raj as a crown colony. During the Second World War, <mask> was occupied by <mask>. It gained independence from the British Empire in 1963 by joining <mask> along with other former British territories (Sabah and Sarawak), but separated two years later over ideological differences, becoming a sovereign state in 1965. After early years of turbulence and despite lacking natural resources and a hinterland, the nation developed rapidly as an Asian Tiger economy, based on external trade and its workforce.<mask> is a global hub for education, entertainment, finance, healthcare, human capital, innovation, logistics, manufacturing, technology, tourism, trade, and transport. The city ranks highly in numerous international rankings, and has been recognised as the most "technology-ready" nation (WEF), top International-meetings city (UIA), city with "best investment potential" (BERI), world's smartest city, world's safest country, world's most competitive economy. third least-corrupt country, third-largest foreign exchange market, third-largest financial centre, third-largest oil refining and trading centre, fifth-most innovative country, and the second-busiest container port. The Economist has ranked <mask> as the most expensive city to live in, since 2013. It is identified as a tax haven. <mask> is the only country in Asia with an AAA sovereign rating from all major rating agencies, and one of 11 worldwide. Globally, the Port of <mask> and Changi Airport have held the titles of leading "Maritime Capital" and "Best Airport" respectively for consecutive years, while <mask> Airlines is the 2018 "World's Best Airline". <mask> ranks 9th on the UN Human Development Index with the 3rd highest GDP per capita. It is placed highly in key social indicators: education, healthcare, life expectancy, quality of life, personal safety and housing. Although income inequality is high, 90% of homes are owner-occupied. According to the Democracy Index, the country is described as a "flawed democracy".The city-state is home to 5.6 million residents, 39% of whom are foreign nationals, including permanent residents. There are four official languages: English, Malay, Mandarin Chinese, and Tamil; most <mask>ans are bilingual and English serves as the nation's lingua franca, while Malay is the national language. Its cultural diversity is reflected in its extensive ethnic cuisine and major festivals. Pew Research has found that <mask> has the highest religious diversity in any country. Multiracialism has been enshrined in its constitution since independence, and continues to shape national policies in education, housing, politics, among others.<mask> is a unitary parliamentary republic with a Westminster system of unicameral parliamentary government. The People's Action Party has won every election since self-government began in 1959. As one of the five founding members of ASEAN, <mask> is the host of the Asia-Pacific Economic Cooperation (APEC) Secretariat and Pacific Economic Cooperation Council (PECC) Secretariat, as well as many international conferences and events. It is also a member of the East Asia Summit, Non-Aligned Movement and the Commonwealth of Nations.
